customerid;DOB;gender;address;job
0001181230;19/05/1994;Nam;Jane Hẻm/Quận 3/TP.HCM;worker
0001181248;22/11/1997;Nữ;Jane Khu/Quận Gò Vấp/TP.HCM;worker
0001181251;25/01/1999;Nam;Dương Ngõ/Quận Bình Thạnh/TP.HCM;worker
0001181264;19/08/1999;Nữ;Jane Đường/Quận Gò Vấp/TP.HCM;worker
0001181270;10/03/1982;Nữ;Lê Đường/Quận Bình Thạnh/TP.HCM;worker
0001181275;03/01/1971;Nam;Phạm Số/Quận 7/TP.HCM;worker
0001181280;13/08/1998;Nam;Hoàng Dãy/Quận 3/TP.HCM;worker
0001181284;23/03/1996;Nữ;Bùi Đường/Quận 3/TP.HCM;worker
0001181293;31/05/1995;Nam;Bùi Số/Quận 1/TP.HCM;worker
0001181298;28/09/2001;Nữ;Dương Làng/Quận 3/TP.HCM;student
0001181301;23/02/2000;Nam;Jane Khu/Quận Gò Vấp/TP.HCM;worker
0001181353;14/11/1997;Nữ;Jane Tổ/Quận Bình Thạnh/TP.HCM;worker
0001181354;22/01/2001;Nữ;John Ngõ/Quận Bình Thạnh/TP.HCM;student
0001181359;21/02/1997;Nam;Bùi Hẻm/Quận Bình Thạnh/TP.HCM;worker
0001181363;24/09/1997;Nam;Phạm Đường/Quận 1/TP.HCM;worker
0001181366;04/10/1998;Nữ;Phạm Khu/Quận 3/TP.HCM;worker
0001181379;04/09/1992;Nam;Jane Làng/Quận Bình Thạnh/TP.HCM;worker
0001181393;25/06/2000;Nữ;Nguyễn Ngõ/Quận 3/TP.HCM;worker
0001183612;25/07/1996;Nữ;Jane Ngõ/Quận Gò Vấp/TP.HCM;worker
0001183618;29/04/2002;Nữ;Bùi Đường/Quận Bình Thạnh/TP.HCM;student
0001183622;10/05/2004;Nam;Jane Khu/Quận 7/TP.HCM;student
0001183627;24/02/1998;Nam;Jane Dãy/Quận 7/TP.HCM;worker
0001183629;10/10/1998;Nữ;Jane Số/Quận 1/TP.HCM;worker
0001183649;18/06/1999;Nữ;Vũ Đường/Quận 1/TP.HCM;worker
0001183651;12/10/1989;Nữ;Hoàng Hẻm/Quận 7/TP.HCM;worker
0001183653;17/01/1986;Nam;Vũ Hẻm/Quận 1/TP.HCM;worker
0001183658;23/08/2001;Nữ;Jane Ngõ/Quận 7/TP.HCM;student
0001183659;10/10/2001;Nữ;Jane Dãy/Quận Bình Thạnh/TP.HCM;student
0001183665;17/11/1998;Nữ;Mai Làng/Quận 7/TP.HCM;worker
0001183677;19/01/2001;Nữ;Phạm Làng/Quận Bình Thạnh/TP.HCM;student
0001183678;29/02/1996;Nam;Vũ Hẻm/Quận Bình Thạnh/TP.HCM;worker
0001183687;17/12/1994;Nữ;John Hẻm/Quận Bình Thạnh/TP.HCM;worker
0001183691;21/02/2002;Nữ;Dương Ngõ/Quận 3/TP.HCM;student
0001183705;11/08/1999;Nam;Lê Khu/Quận 3/TP.HCM;worker
0001183725;03/01/2001;Nam;Jane Dãy/Quận 1/TP.HCM;student
0001183728;08/10/1998;Nam;Jane Dãy/Quận 3/TP.HCM;worker
0001183739;18/08/1995;Nam;John Khu/Quận Gò Vấp/TP.HCM;worker
0001183751;08/02/1997;Nam;John Ngõ/Quận 3/TP.HCM;worker
0001183757;07/12/1999;Nam;John Đường/Quận 3/TP.HCM;worker
0001183762;04/02/1999;Nam;Lê Hẻm/Quận 1/TP.HCM;worker
0001183780;07/08/1995;Nữ;Jane Số/Quận 1/TP.HCM;worker
0001183790;23/09/1998;Nam;Jane Hẻm/Quận 1/TP.HCM;worker
0001183798;18/04/2002;Nam;John Hẻm/Quận 7/TP.HCM;student
0001185815;10/06/1996;Nữ;John Số/Quận 7/TP.HCM;worker
0001185818;26/07/1995;Nữ;Phạm Đường/Quận Bình Thạnh/TP.HCM;worker
0001185819;11/01/1994;Nam;Trần Khu/Quận 3/TP.HCM;worker
0001185835;08/06/1997;Nam;Jane Đường/Quận Bình Thạnh/TP.HCM;worker
0001185847;14/08/1980;Nam;Dương Khu/Quận Gò Vấp/TP.HCM;worker
0001185851;04/03/1998;Nữ;John Hẻm/Quận Bình Thạnh/TP.HCM;worker
0001185853;11/08/1998;Nữ;Jane Làng/Quận Bình Thạnh/TP.HCM;worker
0001185854;27/05/1995;Nữ;Dương Khu/Quận 7/TP.HCM;worker
0001185860;23/09/2001;Nữ;Jane Hẻm/Quận 3/TP.HCM;student
0001185895;14/07/1999;Nam;John Làng/Quận 3/TP.HCM;worker
0001185901;03/01/2002;Nữ;Mai Hẻm/Quận Gò Vấp/TP.HCM;student
0001185917;03/01/1999;Nam;Trần Ngõ/Quận Gò Vấp/TP.HCM;worker
0001185928;11/07/2000;Nam;Mai Khu/Quận 3/TP.HCM;worker
0001185941;25/05/1999;Nữ;Hoàng Làng/Quận 7/TP.HCM;worker
0001185944;01/03/1996;Nam;Lê Dãy/Quận 1/TP.HCM;worker
0001185949;16/03/1994;Nam;John Hẻm/Quận Bình Thạnh/TP.HCM;worker
0001185951;04/07/2000;Nam;Dương Làng/Quận 7/TP.HCM;worker
0001185952;21/10/2004;Nữ;Vũ Ngõ/Quận 7/TP.HCM;student
0001185966;22/10/1996;Nam;Jane Hẻm/Quận 3/TP.HCM;worker
0001185971;05/01/1999;Nam;Phạm Dãy/Quận 1/TP.HCM;worker
0001185973;15/10/1999;Nam;Trần Ngõ/Quận 1/TP.HCM;worker
0001185974;01/12/2002;Nam;John Hẻm/Quận 3/TP.HCM;student
0001185979;12/04/2002;Nam;Vũ Khu/Quận 7/TP.HCM;student
0001185981;21/05/1996;Nữ;Hoàng Khu/Quận Gò Vấp/TP.HCM;worker
0001185983;31/07/1999;Nam;Jane Tổ/Quận Bình Thạnh/TP.HCM;worker
0001186009;19/10/1998;Nam;John Dãy/Quận 7/TP.HCM;worker
0001186016;12/03/1996;Nam;Đặng Khu/Quận 1/TP.HCM;worker
0001186019;11/09/1989;Nam;Trần Làng/Quận Bình Thạnh/TP.HCM;worker
0001186020;09/03/1995;Nam;Jane Tổ/Quận 1/TP.HCM;worker
0001186028;23/05/1991;Nam;John Số/Quận Gò Vấp/TP.HCM;worker
0001186031;01/09/1998;Nam;Mai Đường/Quận 1/TP.HCM;worker
0001186047;12/11/2000;Nam;Vũ Hẻm/Quận Gò Vấp/TP.HCM;worker
0001186048;03/06/1998;Nữ;Jane Làng/Quận 3/TP.HCM;worker
0001186060;23/09/1995;Nam;Dương Khu/Quận 3/TP.HCM;worker
0001186069;03/02/1998;Nam;John Đường/Quận Gò Vấp/TP.HCM;worker
0001186096;08/02/2003;Nữ;John Ngõ/Quận 7/TP.HCM;student
0001186100;11/06/1999;Nữ;Đặng Khu/Quận 1/TP.HCM;worker
0001186106;25/06/2004;Nữ;Phạm Ngõ/Quận 3/TP.HCM;student
0001186107;26/04/2001;Nữ;Nguyễn Làng/Quận 7/TP.HCM;student
0001186109;03/01/2017;Nam;Nguyễn Số/Quận 3/TP.HCM;teenager
0001186111;07/04/1991;Nam;Trần Ngõ/Quận Gò Vấp/TP.HCM;worker
0001186113;04/06/1988;Nữ;Mai Ngõ/Quận 3/TP.HCM;worker
0001186118;21/09/2003;Nam;Lê Dãy/Quận Gò Vấp/TP.HCM;student
0001186124;29/08/1999;Nữ;John Làng/Quận 7/TP.HCM;worker
0001186132;01/03/1988;Nam;Đặng Dãy/Quận Gò Vấp/TP.HCM;worker
0001186141;22/11/2003;Nữ;Bùi Khu/Quận 7/TP.HCM;student
0001186145;04/02/2002;Nữ;John Khu/Quận Bình Thạnh/TP.HCM;student
0001186150;30/08/1995;Nữ;John Số/Quận 1/TP.HCM;worker
0001186151;28/12/1995;Nam;Jane Làng/Quận 7/TP.HCM;worker
0001186152;26/05/1999;Nam;Jane Dãy/Quận Gò Vấp/TP.HCM;worker
0001186156;30/08/1996;Nữ;Jane Khu/Quận Gò Vấp/TP.HCM;worker
0001186163;13/04/2000;Nam;Đặng Làng/Quận Bình Thạnh/TP.HCM;worker
0001186175;23/02/2001;Nữ;Phạm Đường/Quận 7/TP.HCM;student
0001186187;27/06/1997;Nữ;John Hẻm/Quận 1/TP.HCM;worker
0001186401;09/01/1997;Nam;Jane Khu/Quận Bình Thạnh/TP.HCM;worker
0001186417;19/09/1997;Nam;Dương Số/Quận 7/TP.HCM;worker
0001186418;27/07/1983;Nam;Lê Tổ/Quận Gò Vấp/TP.HCM;worker
0001186420;19/01/2000;Nam;John Hẻm/Quận 3/TP.HCM;worker
0001186421;17/09/2005;Nam;Mai Hẻm/Quận 7/TP.HCM;student
0001186423;28/08/1994;Nữ;Nguyễn Ngõ/Quận 7/TP.HCM;worker
0001186442;30/08/2003;Nữ;Đặng Dãy/Quận Gò Vấp/TP.HCM;student
0001186443;14/11/1992;Nam;Phạm Làng/Quận 7/TP.HCM;worker
0001186453;16/07/2001;Nam;Lê Dãy/Quận 3/TP.HCM;student
0001186467;12/12/1990;Nam;John Tổ/Quận Bình Thạnh/TP.HCM;worker
0001186469;30/08/1993;Nam;Bùi Số/Quận Gò Vấp/TP.HCM;worker
0001186473;02/10/1999;Nữ;Phạm Số/Quận Bình Thạnh/TP.HCM;worker
0001186475;04/07/1996;Nam;John Dãy/Quận 1/TP.HCM;worker
0001186481;10/01/2000;Nam;Jane Ngõ/Quận Bình Thạnh/TP.HCM;worker
0001186488;30/12/1983;Nữ;Hoàng Hẻm/Quận Bình Thạnh/TP.HCM;worker
0001186500;25/11/1999;Nam;Jane Đường/Quận 7/TP.HCM;worker
0001186508;12/07/1993;Nữ;John Khu/Quận 7/TP.HCM;worker
0001186512;22/04/2000;Nam;Dương Ngõ/Quận 7/TP.HCM;worker
0001186523;27/05/1998;Nữ;John Ngõ/Quận 7/TP.HCM;worker
0001186533;06/02/1996;Nữ;John Ngõ/Quận Bình Thạnh/TP.HCM;worker
0001186546;20/06/2001;Nữ;Jane Đường/Quận Bình Thạnh/TP.HCM;student
0001186551;21/05/1999;Nữ;Jane Số/Quận 7/TP.HCM;worker
0001186554;27/08/1967;Nữ;John Ngõ/Quận 7/TP.HCM;worker
0001186555;18/12/1999;Nam;Jane Dãy/Quận Bình Thạnh/TP.HCM;worker
0001186564;28/04/1995;Nữ;Jane Đường/Quận Bình Thạnh/TP.HCM;worker
0001186566;26/06/2001;Nữ;John Đường/Quận 1/TP.HCM;student
0001186575;27/08/2000;Nam;John Hẻm/Quận 1/TP.HCM;worker
0001186582;10/08/2000;Nam;Phạm Hẻm/Quận Gò Vấp/TP.HCM;worker
0001186587;08/06/1999;Nam;John Dãy/Quận Bình Thạnh/TP.HCM;worker
0001191002;19/05/1982;Nam;Jane Khu/Quận Bình Thạnh/TP.HCM;worker
0001191025;23/02/1999;Nam;John Làng/Quận Bình Thạnh/TP.HCM;worker
0001191029;20/03/2004;Nữ;Vũ Dãy/Quận Gò Vấp/TP.HCM;student
0001191035;28/06/1995;Nam;John Làng/Quận 1/TP.HCM;worker
0001191036;26/02/1994;Nam;John Khu/Quận 1/TP.HCM;worker
0001191040;21/08/1995;Nữ;Hoàng Làng/Quận Bình Thạnh/TP.HCM;worker
0001191045;28/07/1999;Nam;John Dãy/Quận 1/TP.HCM;worker
0001191048;19/10/1994;Nam;Jane Số/Quận 3/TP.HCM;worker
0001191056;18/02/1995;Nữ;Jane Đường/Quận 1/TP.HCM;worker
0001191063;29/10/1995;Nam;Jane Khu/Quận 7/TP.HCM;worker
0001191066;06/11/1998;Nữ;Jane Đường/Quận 3/TP.HCM;worker
0001191068;06/11/1999;Nữ;Vũ Khu/Quận 1/TP.HCM;worker
0001191069;01/10/2000;Nam;Mai Tổ/Quận 7/TP.HCM;worker
0001191071;19/09/1993;Nam;Lê Đường/Quận 3/TP.HCM;worker
0001191072;19/10/1994;Nam;John Hẻm/Quận Bình Thạnh/TP.HCM;worker
0001191078;07/06/2003;Nam;John Ngõ/Quận 7/TP.HCM;student
0001191081;28/09/2002;Nam;Dương Dãy/Quận 3/TP.HCM;student
0001191087;12/08/1995;Nam;Đặng Làng/Quận 7/TP.HCM;worker
0001191095;24/05/2001;Nam;Jane Dãy/Quận Gò Vấp/TP.HCM;student
0001191096;07/04/1993;Nữ;Mai Ngõ/Quận 3/TP.HCM;worker
0001191097;05/07/1998;Nam;Mai Làng/Quận Bình Thạnh/TP.HCM;worker
0001191102;12/11/1993;Nam;John Dãy/Quận Gò Vấp/TP.HCM;worker
0001191104;19/05/1996;Nữ;John Số/Quận 3/TP.HCM;worker
0001191108;28/10/1996;Nữ;Lê Hẻm/Quận Gò Vấp/TP.HCM;worker
0001191110;05/05/2001;Nam;Jane Đường/Quận 7/TP.HCM;student
0001191118;07/11/2000;Nữ;Mai Làng/Quận 7/TP.HCM;worker
0001191121;02/02/2002;Nữ;Trần Hẻm/Quận 7/TP.HCM;student
0001191124;25/11/1993;Nam;Trần Hẻm/Quận 3/TP.HCM;worker
0001191125;04/11/1994;Nam;Nguyễn Hẻm/Quận 1/TP.HCM;worker
0001191126;27/11/1997;Nữ;Đặng Khu/Quận Bình Thạnh/TP.HCM;worker
0001191130;23/12/2000;Nam;Hoàng Làng/Quận Gò Vấp/TP.HCM;worker
0001191133;19/02/1996;Nữ;Jane Khu/Quận 7/TP.HCM;worker
0001191138;23/07/1997;Nữ;Dương Số/Quận 3/TP.HCM;worker
0001191139;09/05/1997;Nam;Jane Tổ/Quận 1/TP.HCM;worker
0001191142;14/12/1998;Nữ;Jane Dãy/Quận Gò Vấp/TP.HCM;worker
0001191143;22/03/2017;Nam;Lê Làng/Quận Bình Thạnh/TP.HCM;teenager
0001191145;18/07/1997;Nữ;John Dãy/Quận 7/TP.HCM;worker
0001191149;30/10/2000;Nữ;John Số/Quận 7/TP.HCM;worker
0001191150;24/05/1999;Nữ;John Khu/Quận Bình Thạnh/TP.HCM;worker
0001191151;10/11/1992;Nữ;Dương Dãy/Quận 1/TP.HCM;worker
0001191156;04/09/1991;Nam;John Tổ/Quận 7/TP.HCM;worker
0001191160;29/07/1997;Nữ;Mai Hẻm/Quận 7/TP.HCM;worker
0001191163;28/08/1989;Nam;Dương Đường/Quận 3/TP.HCM;worker
0001191165;13/01/1993;Nữ;Mai Hẻm/Quận Bình Thạnh/TP.HCM;worker
0001191166;25/08/1996;Nữ;Jane Dãy/Quận 7/TP.HCM;worker
0001191167;05/12/2001;Nữ;Bùi Đường/Quận 7/TP.HCM;student
0001191170;14/08/1996;Nữ;Hoàng Tổ/Quận Gò Vấp/TP.HCM;worker
0001191178;22/08/1998;Nữ;Jane Số/Quận 3/TP.HCM;worker
0001191179;04/07/2000;Nam;John Ngõ/Quận Gò Vấp/TP.HCM;worker
0001191183;08/04/2000;Nữ;Jane Ngõ/Quận Gò Vấp/TP.HCM;worker
0001191185;10/02/1981;Nữ;Jane Hẻm/Quận Bình Thạnh/TP.HCM;worker
0001191189;16/02/1998;Nam;John Đường/Quận 1/TP.HCM;worker
0001191191;22/09/1996;Nam;John Hẻm/Quận 7/TP.HCM;worker
0001191192;28/09/1998;Nữ;John Hẻm/Quận 1/TP.HCM;worker
0001191405;06/12/1996;Nam;Lê Làng/Quận 3/TP.HCM;worker
0001191423;22/12/1992;Nữ;Hoàng Tổ/Quận 7/TP.HCM;worker
0001191430;23/05/2002;Nữ;John Hẻm/Quận 3/TP.HCM;student
0001191440;18/12/1995;Nữ;John Dãy/Quận 7/TP.HCM;worker
0001191441;05/01/1997;Nữ;Trần Tổ/Quận 1/TP.HCM;worker
0001191444;17/04/1991;Nam;Đặng Hẻm/Quận Bình Thạnh/TP.HCM;worker
0001191445;15/07/1993;Nam;Dương Ngõ/Quận Gò Vấp/TP.HCM;worker
0001191452;03/01/1997;Nam;Mai Tổ/Quận 3/TP.HCM;worker
0001191491;04/01/1996;Nữ;Jane Làng/Quận Gò Vấp/TP.HCM;worker
0001191495;02/01/1988;Nam;Vũ Làng/Quận 7/TP.HCM;worker
0001191596;24/11/1989;Nam;Jane Số/Quận 1/TP.HCM;worker
0001191597;25/10/1992;Nam;Dương Khu/Quận 7/TP.HCM;worker
0001191600;07/01/1994;Nam;Jane Khu/Quận 7/TP.HCM;worker
0001192603;18/11/1996;Nữ;Trần Khu/Quận 3/TP.HCM;worker
0001192608;24/04/2000;Nữ;Vũ Đường/Quận 1/TP.HCM;worker
0001192613;05/04/1992;Nam;Jane Tổ/Quận 7/TP.HCM;worker
0001192628;21/08/1999;Nữ;Mai Khu/Quận 7/TP.HCM;worker
0001192629;11/02/1988;Nữ;Bùi Số/Quận Gò Vấp/TP.HCM;worker
0001192633;17/09/1999;Nữ;Mai Làng/Quận 7/TP.HCM;worker
0001192641;14/08/1983;Nữ;Dương Làng/Quận Bình Thạnh/TP.HCM;worker
0001192648;18/08/1995;Nam;Hoàng Đường/Quận Gò Vấp/TP.HCM;worker
0001192653;22/05/2000;Nam;Trần Số/Quận 3/TP.HCM;worker
0001192660;17/07/1992;Nữ;John Dãy/Quận Gò Vấp/TP.HCM;worker
0001192670;04/02/2002;Nữ;Lê Tổ/Quận Bình Thạnh/TP.HCM;student
0001192683;13/04/2000;Nam;Jane Ngõ/Quận Gò Vấp/TP.HCM;worker
0001192689;06/09/2000;Nam;Mai Hẻm/Quận 1/TP.HCM;worker
0001192698;04/03/1999;Nữ;Bùi Làng/Quận 7/TP.HCM;worker
0001192709;04/12/2001;Nam;Jane Tổ/Quận Gò Vấp/TP.HCM;student
0001192720;06/01/1993;Nam;John Khu/Quận 3/TP.HCM;worker
0001192722;23/11/1995;Nữ;Mai Khu/Quận Bình Thạnh/TP.HCM;worker
0001192740;19/12/2001;Nữ;Jane Ngõ/Quận Gò Vấp/TP.HCM;student
0001192743;17/08/1992;Nữ;Trần Tổ/Quận Gò Vấp/TP.HCM;worker
0001192745;28/05/2000;Nữ;Mai Dãy/Quận 1/TP.HCM;worker
0001192749;05/03/2001;Nữ;Mai Tổ/Quận Bình Thạnh/TP.HCM;student
0001192759;23/09/1994;Nữ;Lê Dãy/Quận 1/TP.HCM;worker
0001192761;01/03/1999;Nam;John Số/Quận Gò Vấp/TP.HCM;worker
0001192769;26/07/1994;Nam;Đặng Làng/Quận Gò Vấp/TP.HCM;worker
0001192774;20/05/1999;Nam;John Dãy/Quận 3/TP.HCM;worker
0001192776;05/01/1995;Nữ;Nguyễn Ngõ/Quận 3/TP.HCM;worker
0001192778;05/06/1981;Nữ;Đặng Làng/Quận 7/TP.HCM;worker
0001192779;01/02/2000;Nữ;Phạm Ngõ/Quận Bình Thạnh/TP.HCM;worker
0001192780;23/06/1989;Nam;Hoàng Làng/Quận 7/TP.HCM;worker
0001192790;23/01/2000;Nữ;John Đường/Quận Gò Vấp/TP.HCM;worker
0001192793;08/09/1998;Nữ;Nguyễn Dãy/Quận 3/TP.HCM;worker
0001193223;12/10/1991;Nữ;Mai Tổ/Quận 3/TP.HCM;worker
0001193235;11/01/2003;Nữ;John Dãy/Quận 1/TP.HCM;student
0001193238;24/12/1989;Nữ;John Làng/Quận 3/TP.HCM;worker
0001193239;25/06/1993;Nam;Bùi Dãy/Quận 3/TP.HCM;worker
0001193240;03/01/2000;Nữ;Đặng Hẻm/Quận 3/TP.HCM;worker
0001193245;12/10/2000;Nữ;John Đường/Quận 1/TP.HCM;worker
0001193248;24/04/1999;Nữ;Dương Đường/Quận 7/TP.HCM;worker
0001193256;11/08/1995;Nữ;Trần Số/Quận 1/TP.HCM;worker
0001193257;04/10/1997;Nam;Phạm Đường/Quận 1/TP.HCM;worker
0001193279;30/11/1999;Nữ;John Số/Quận 7/TP.HCM;worker
0001193294;14/12/2000;Nam;Jane Làng/Quận 7/TP.HCM;worker
0001193298;29/03/1994;Nam;Jane Tổ/Quận Gò Vấp/TP.HCM;worker
0001193299;09/01/1998;Nữ;John Khu/Quận 7/TP.HCM;worker
0001193310;31/01/2001;Nữ;Nguyễn Làng/Quận 7/TP.HCM;student
0001193312;19/02/1991;Nam;Jane Tổ/Quận 1/TP.HCM;worker
0001193316;11/01/1999;Nữ;Bùi Số/Quận 7/TP.HCM;worker
0001193323;04/05/1996;Nữ;John Ngõ/Quận 7/TP.HCM;worker
0001193341;01/12/1988;Nam;John Ngõ/Quận 3/TP.HCM;worker
0001193344;11/01/2002;Nữ;Jane Dãy/Quận 1/TP.HCM;student
0001193347;11/02/1998;Nữ;Đặng Đường/Quận Gò Vấp/TP.HCM;worker
0001193360;13/08/2001;Nữ;Jane Khu/Quận 7/TP.HCM;student
0001193371;01/06/1995;Nam;Nguyễn Ngõ/Quận 7/TP.HCM;worker
0001193378;14/07/1998;Nam;John Khu/Quận Gò Vấp/TP.HCM;worker
0001193385;16/10/2001;Nữ;Hoàng Hẻm/Quận Gò Vấp/TP.HCM;student
0001193386;14/07/1992;Nam;Hoàng Khu/Quận Gò Vấp/TP.HCM;worker
0001193387;03/01/1990;Nữ;Vũ Ngõ/Quận 1/TP.HCM;worker
0001193392;03/11/2001;Nữ;Jane Dãy/Quận 7/TP.HCM;student
0001193394;12/08/1995;Nữ;Trần Hẻm/Quận 1/TP.HCM;worker
0001193398;20/03/2003;Nam;John Tổ/Quận Bình Thạnh/TP.HCM;student
0001193399;14/06/1999;Nam;John Khu/Quận 7/TP.HCM;worker
0003004009;23/05/2001;Nam;Jane Số/Quận Gò Vấp/TP.HCM;student
0003004016;03/01/1996;Nữ;Bùi Đường/Quận Bình Thạnh/TP.HCM;worker
0003004034;07/02/1992;Nam;Dương Làng/Quận Gò Vấp/TP.HCM;worker
0003004035;22/07/1998;Nữ;John Khu/Quận 1/TP.HCM;worker
0003004036;02/11/1997;Nam;Nguyễn Đường/Quận Bình Thạnh/TP.HCM;worker
0003004039;08/06/1993;Nữ;Phạm Ngõ/Quận 3/TP.HCM;worker
0003004051;24/12/1991;Nam;Lê Ngõ/Quận Bình Thạnh/TP.HCM;worker
0003004054;14/07/2002;Nam;Jane Dãy/Quận 7/TP.HCM;student
0003004064;07/03/1990;Nam;Phạm Làng/Quận 7/TP.HCM;worker
0003004066;27/02/1984;Nam;John Dãy/Quận 1/TP.HCM;worker
0003004067;18/01/2003;Nữ;Mai Ngõ/Quận 1/TP.HCM;student
0003004087;30/04/2005;Nữ;Lê Dãy/Quận Gò Vấp/TP.HCM;student
0003004094;03/10/1998;Nữ;Lê Đường/Quận Gò Vấp/TP.HCM;worker
0003004096;20/09/1981;Nam;Phạm Số/Quận 7/TP.HCM;worker
0003004097;17/10/1999;Nam;John Tổ/Quận Gò Vấp/TP.HCM;worker
0003004098;31/01/1996;Nữ;Jane Số/Quận 1/TP.HCM;worker
0003004099;02/02/2008;Nữ;John Hẻm/Quận Gò Vấp/TP.HCM;student
0003004100;12/09/1996;Nam;Nguyễn Dãy/Quận Gò Vấp/TP.HCM;worker
0003004101;29/12/1992;Nữ;Hoàng Đường/Quận 1/TP.HCM;worker
0003004106;05/12/2001;Nữ;Vũ Làng/Quận Gò Vấp/TP.HCM;student
0003004112;22/08/1988;Nam;Lê Đường/Quận 7/TP.HCM;worker
0003004113;25/08/1999;Nữ;John Tổ/Quận Gò Vấp/TP.HCM;worker
0003004114;28/04/1999;Nam;Lê Hẻm/Quận Gò Vấp/TP.HCM;worker
0003004117;16/03/1978;Nam;Bùi Hẻm/Quận Bình Thạnh/TP.HCM;worker
0003004121;11/11/1993;Nữ;Mai Hẻm/Quận 7/TP.HCM;worker
0003004122;24/01/1998;Nữ;Vũ Số/Quận 3/TP.HCM;worker
0003004123;12/04/1999;Nữ;John Tổ/Quận 1/TP.HCM;worker
0003004124;25/12/1995;Nữ;Nguyễn Làng/Quận Gò Vấp/TP.HCM;worker
0003004125;12/06/2000;Nữ;Bùi Hẻm/Quận 1/TP.HCM;worker
0003004127;20/05/1992;Nữ;Bùi Số/Quận 7/TP.HCM;worker
0003004128;23/08/1999;Nam;John Khu/Quận 1/TP.HCM;worker
0003004129;10/08/1995;Nam;Jane Đường/Quận Bình Thạnh/TP.HCM;worker
0003004130;09/08/2003;Nữ;Trần Khu/Quận 3/TP.HCM;student
0003004145;15/05/1994;Nam;John Số/Quận 1/TP.HCM;worker
0003004146;29/11/1999;Nữ;Bùi Dãy/Quận 7/TP.HCM;worker
0003004152;04/09/1991;Nữ;Bùi Hẻm/Quận 7/TP.HCM;worker
0003004161;14/10/1994;Nam;Phạm Dãy/Quận Bình Thạnh/TP.HCM;worker
0003004162;05/01/1990;Nữ;Phạm Dãy/Quận Gò Vấp/TP.HCM;worker
0003004163;30/12/1999;Nữ;Phạm Ngõ/Quận Gò Vấp/TP.HCM;worker
0003004164;20/04/1998;Nam;Nguyễn Hẻm/Quận 3/TP.HCM;worker
0003004172;03/05/1990;Nam;John Số/Quận 3/TP.HCM;worker
0003004174;04/04/1992;Nam;Trần Số/Quận Bình Thạnh/TP.HCM;worker
0003004185;02/09/2003;Nam;Nguyễn Đường/Quận 7/TP.HCM;student
0003004430;12/04/1989;Nam;Phạm Làng/Quận Gò Vấp/TP.HCM;worker
0003004476;10/10/1993;Nam;Hoàng Khu/Quận 1/TP.HCM;worker
0003004480;12/07/1993;Nữ;Jane Dãy/Quận Gò Vấp/TP.HCM;worker
0003004481;18/01/1997;Nữ;John Khu/Quận 1/TP.HCM;worker
0003004487;31/12/1998;Nữ;Hoàng Làng/Quận 3/TP.HCM;worker
0003004489;17/09/1980;Nữ;Bùi Đường/Quận 1/TP.HCM;worker
0003004495;19/09/1994;Nữ;Jane Dãy/Quận 1/TP.HCM;worker
0003004496;22/02/1993;Nữ;Đặng Hẻm/Quận 3/TP.HCM;worker
0003004527;09/07/1994;Nam;Mai Số/Quận Bình Thạnh/TP.HCM;worker
0003004529;15/08/2000;Nữ;Vũ Khu/Quận Bình Thạnh/TP.HCM;worker
0003004530;07/08/1991;Nam;Jane Hẻm/Quận Bình Thạnh/TP.HCM;worker
0003004531;27/11/1996;Nữ;Nguyễn Ngõ/Quận 1/TP.HCM;worker
0003004532;07/09/1999;Nữ;John Dãy/Quận 3/TP.HCM;worker
0003004533;08/10/1995;Nam;Phạm Hẻm/Quận 1/TP.HCM;worker
0003004551;28/01/1993;Nam;John Làng/Quận Gò Vấp/TP.HCM;worker
0003004552;09/05/1992;Nam;Mai Dãy/Quận 3/TP.HCM;worker
0003004554;27/07/1995;Nam;John Tổ/Quận 1/TP.HCM;worker
0003004555;25/09/1994;Nữ;Jane Làng/Quận 1/TP.HCM;worker
0003004557;14/10/1996;Nam;Jane Hẻm/Quận Gò Vấp/TP.HCM;worker
0003004558;20/10/1993;Nữ;John Đường/Quận 1/TP.HCM;worker
0003004559;20/10/2000;Nữ;Jane Khu/Quận Gò Vấp/TP.HCM;worker
0003004561;03/09/2004;Nữ;Đặng Làng/Quận Bình Thạnh/TP.HCM;student
0003004562;18/06/1997;Nam;John Ngõ/Quận Bình Thạnh/TP.HCM;worker
0003004563;28/06/2000;Nữ;John Hẻm/Quận 3/TP.HCM;worker
0003004566;19/07/1997;Nữ;John Đường/Quận Gò Vấp/TP.HCM;worker
0003004567;19/07/1998;Nữ;John Tổ/Quận Gò Vấp/TP.HCM;worker
0003004570;30/08/1994;Nam;Jane Làng/Quận 7/TP.HCM;worker
0003004571;05/01/1993;Nữ;John Dãy/Quận Bình Thạnh/TP.HCM;worker
0003004572;15/08/2000;Nữ;Jane Đường/Quận Gò Vấp/TP.HCM;worker
0003004573;21/05/1994;Nam;Đặng Ngõ/Quận Gò Vấp/TP.HCM;worker
0003004577;18/09/1993;Nữ;Bùi Hẻm/Quận Bình Thạnh/TP.HCM;worker
0003004578;29/06/1991;Nam;Phạm Hẻm/Quận 1/TP.HCM;worker
0003004579;04/12/1999;Nữ;Lê Đường/Quận 3/TP.HCM;worker
0003004589;02/05/1992;Nam;Jane Làng/Quận Bình Thạnh/TP.HCM;worker
